date,attributedSalesSameSku1d,roasClicks14d,unitsSoldClicks1d,matchType,attributedSalesSameSku14d,unitsSoldOtherSku14d,sales7d,salesOtherSku14d,attributedSalesSameSku30d,searchTerm,unitsSoldSameSku1d,campaignStatus,keyword,salesOtherSku7d,purchasesSameSku7d,campaignBudgetAmount,purchases7d,unitsSoldSameSku30d,costPerClick,unitsSoldClicks14d,adGroupName,campaignId,clickThroughRate,purchaseClickRate14d,acosClicks14d,unitsSoldClicks30d,portfolioId,campaignBudgetCurrencyCode,roasClicks7d,unitsSoldSameSku14d,unitsSoldClicks7d,keywordId,attributedSalesSameSku7d,sales1d,adGroupId,addToList,keywordBid,targeting,purchasesSameSku14d,unitsSoldOtherSku7d,spend,purchasesSameSku1d,campaignBudgetType,keywordType,purchases1d,unitsSoldSameSku7d,cost,sales14d,acosClicks7d,sales30d,impressions,purchasesSameSku30d,purchases14d,purchases30d,clicks,campaignName
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,3660 canvas,0,ENABLED,close-match,0.0,0,30.0,0,0,0.38,0,Stretched Canvas AUTO ALL,322603208588387,100.0,0.0,,0,49215886513051,EUR,0.0,0,0,9853124101240,0.0,0.0,469269469532754,0,0.41,close-match,0,0,0.38,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.38,0.0,,0.0,1,0,0,0,1,Stretched Canvas AUTO ALL
2025-12-31,0.0,53.42307692307693,0,TARGETING_EXPRESSION_PREDEFINED,13.89,0,13.89,0.0,13.89,acquarelli,0,ENABLED,loose-match,0.0,1,15.0,1,1,0.26,1,Paint AUTO WATER,513749172344724,7.142857142857142,100.0,1.8718502519798417,1,279725684982601,EUR,53.42307692307693,1,1,164989747311077,13.89,0.0,392758841230860,0,0.23,loose-match,1,0,0.26,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,1,0.26,13.89,1.8718502519798417,13.89,14,1,1,1,1,Paint AUTO WATER
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,acquarelli per dipingere,0,ENABLED,set per dipingere per dipingere,0.0,0,25.0,0,0,0.45,0,Paint MANUAL ALL,447250879119603,1.5625,0.0,,0,279725684982601,EUR,0.0,0,0,164780543644331,0.0,0.0,560840479586284,0,0.38,set per dipingere per dipingere,0,0,0.9,0,DAILY_BUDGET,BROAD,0,0,0.9,0.0,,0.0,128,0,0,0,2,Paint MANUAL ALL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,acquarelli per dipingere,0,ENABLED,set pittura per dipingere,0.0,0,25.0,0,0,0.45,0,Paint MANUAL ALL,447250879119603,7.142857142857142,0.0,,0,279725684982601,EUR,0.0,0,0,100928275185879,0.0,0.0,560840479586284,0,0.38,set pittura per dipingere,0,0,0.45,0,DAILY_BUDGET,BROAD,0,0,0.45,0.0,,0.0,14,0,0,0,1,Paint MANUAL ALL
2025-12-31,0.0,0.0,0,EXACT,0.0,0,0.0,0.0,0.0,acquarelli professionali,0,ENABLED,acquarelli professionali,0.0,0,10.0,0,0,0.37,0,Paint MANUAL WATER,534516355453981,11.11111111111111,0.0,,0,279725684982601,EUR,0.0,0,0,147795122108675,0.0,0.0,372235335652539,0,0.31,acquarelli professionali,0,0,0.37,0,DAILY_BUDGET,EXACT,0,0,0.37,0.0,,0.0,9,0,0,0,1,Paint MANUAL WATER
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,acquerelli,0,ENABLED,acquerello,0.0,0,20.0,0,0,0.16,0,Water MANUAL,144719711848390,2.0,0.0,,0,51115655977058,EUR,0.0,0,0,48339896413928,0.0,0.0,215111353509927,0,0.21,acquerello,0,0,0.16,0,DAILY_BUDGET,BROAD,0,0,0.16,0.0,,0.0,50,0,0,0,1,Books MANUAL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,acquerelli,0,ENABLED,"asin=""B07XM7SDWF""",0.0,0,20.0,0,0,0.22,0,Water Product Target,205703272465105,100.0,0.0,,0,51115655977058,EUR,0.0,0,0,82492237861470,0.0,0.0,271092907946393,0,0.26,"asin=""B07XM7SDWF""",0,0,0.22,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.22,0.0,,0.0,1,0,0,0,1,Books PRODUCT TARGET (D)
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,acquerelli tubetti,0,ENABLED,acquerelli tubetto,0.0,0,10.0,0,0,0.31,0,Paint MANUAL WATER,534516355453981,33.33333333333333,0.0,,0,279725684982601,EUR,0.0,0,0,80455952604608,0.0,0.0,372235335652539,0,0.31,acquerelli tubetto,0,0,0.31,0,DAILY_BUDGET,BROAD,0,0,0.31,0.0,,0.0,3,0,0,0,1,Paint MANUAL WATER
2025-12-31,0.0,0.0,0,EXACT,0.0,0,0.0,0.0,0.0,acquerelli tubetto,0,ENABLED,acquerelli in tubetto,0.0,0,10.0,0,0,0.36,0,Paint MANUAL WATER,534516355453981,12.5,0.0,,0,279725684982601,EUR,0.0,0,0,131649966172433,0.0,0.0,372235335652539,0,0.31,acquerelli in tubetto,0,0,0.36,0,DAILY_BUDGET,EXACT,0,0,0.36,0.0,,0.0,8,0,0,0,1,Paint MANUAL WATER
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,amazon basics set pennelli pittura,0,ENABLED,set pennello pittura,0.0,0,20.0,0,0,0.41,0,SP Manual General Keywords Paint Brush - SHAPES,382193361476478,100.0,0.0,,0,143372869517047,EUR,0.0,0,0,138695732471226,0.0,0.0,284169521694618,0,0.41,set pennello pittura,0,0,0.41,0,DAILY_BUDGET,BROAD,0,0,0.41,0.0,,0.0,1,0,0,0,1,SP Manual General Keywords ALL Paint Brush
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b000j6esto,0,ENABLED,substitutes,0.0,0,30.0,0,0,0.13,0,Cutting Mat A3,526952763171810,100.0,0.0,,0,85977174074563,EUR,0.0,0,0,38779840908104,0.0,0.0,309053632840591,0,0.13,substitutes,0,0,0.13,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.13,0.0,,0.0,1,0,0,0,1,SP Cutting Mat AUTO DETAIL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0012fhv8g,0,ENABLED,"asin=""B0012FHV8G""",0.0,0,10.0,0,0,0.44,0,Rotary Cutter Product Target,13026469062635,4.0,0.0,,0,182821919138925,EUR,0.0,0,0,40683857545195,0.0,0.0,18738954026722,0,0.23,"asin=""B0012FHV8G""",0,0,1.76,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,1.76,0.0,,0.0,100,0,0,0,4,Rotary Cutter Product Target
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b004asn3f2,0,ENABLED,substitutes,0.0,0,10.0,0,0,0.38,0,SP AUTO HOG Angled Paint Brush,473936542880687,33.33333333333333,0.0,,0,143372869517047,EUR,0.0,0,0,21948866060289,0.0,0.0,318826886059667,0,0.38,substitutes,0,0,0.38,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.38,0.0,,0.0,3,0,0,0,1,SP AUTO HOG Angled Paint Brush
2025-12-31,0.0,52.8235294117647,0,TARGETING_EXPRESSION,8.98,0,8.98,0.0,8.98,b0053g4nko,0,ENABLED,"asin=""B0053G4NKO""",0.0,1,10.0,1,1,0.17,1,Lineal Product Target,251285373360031,50.0,100.0,1.893095768374165,1,157991161943684,EUR,52.8235294117647,1,1,208135495931868,8.98,0.0,79831730993263,0,0.26,"asin=""B0053G4NKO""",1,0,0.17,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,1,0.17,8.98,1.893095768374165,8.98,2,1,1,1,1,Lineal Product Target
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0074h07sw,0,ENABLED,substitutes,0.0,0,10.0,0,0,0.43,0,SP AUTO HOG Bright Paint Brush,534630692585774,50.0,0.0,,0,143372869517047,EUR,0.0,0,0,156718146233001,0.0,0.0,509248295374632,0,0.38,substitutes,0,0,0.43,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.43,0.0,,0.0,2,0,0,0,1,SP AUTO HOG Bright Paint Brush
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b00l8jfjj4,0,ENABLED,"asin=""B00L8JFJJ4""",0.0,0,20.0,0,0,0.22,0,Water Product Target,205703272465105,4.3478260869565215,0.0,,0,51115655977058,EUR,0.0,0,0,190717326961523,0.0,0.0,271092907946393,0,0.26,"asin=""B00L8JFJJ4""",0,0,0.22,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.22,0.0,,0.0,23,0,0,0,1,Books PRODUCT TARGET (D)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b00o41v89i,0,ENABLED,"category=""4290241031""",0.0,0,15.0,0,0,0.39,0,Cutting Mat CAT ALL,266820316933187,7.6923076923076925,0.0,,0,85977174074563,EUR,0.0,0,0,85093910200041,0.0,0.0,29718609768123,0,0.26,"category=""Tappetini per taglio""",0,0,0.39,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.39,0.0,,0.0,13,0,0,0,1,SP Cutting Mat CAT ALL (UD)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b01h0546ma,0,ENABLED,close-match,0.0,0,30.0,0,0,0.23,0,Stretched Canvas AUTO ALL,322603208588387,14.285714285714285,0.0,,0,49215886513051,EUR,0.0,0,0,9853124101240,0.0,0.0,469269469532754,0,0.41,close-match,0,0,0.23,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.23,0.0,,0.0,7,0,0,0,1,Stretched Canvas AUTO ALL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b075892h4r,0,ENABLED,"category=""4354977031""",0.0,0,45.0,0,0,0.54,0,280 Stretched Canvas Board & Panel,307061927469706,1.0752688172043012,0.0,,0,49215886513051,EUR,0.0,0,0,199013090607440,0.0,0.0,311609754608522,0,0.51,"category=""Pannelli in tela per hobby creativi""",0,0,0.54,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.54,0.0,,0.0,93,0,0,0,1,Stretched Canvas CAT Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07b8hlb79,0,ENABLED,"asin=""B07B8HLB79""",0.0,0,20.0,0,0,0.34,0,Slices Product Target,310682554455004,1.3333333333333335,0.0,,0,22396319718596,EUR,0.0,0,0,46441811915155,0.0,0.0,438078483922186,0,0.18,"asin=""B07B8HLB79""",0,0,0.34,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.34,0.0,,0.0,75,0,0,0,1,Slices Product Target
2025-12-31,0.0,103.88461538461539,0,TARGETING_EXPRESSION_PREDEFINED,27.01,0,27.01,0.0,27.01,b07bsfw6q7,0,ENABLED,substitutes,0.0,1,30.0,1,1,0.26,1,Cutting Mat A2,526952763171810,100.0,100.0,0.9626064420584968,1,85977174074563,EUR,103.88461538461539,1,1,145376871646292,27.01,0.0,474413604686088,0,0.26,substitutes,1,0,0.26,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,1,0.26,27.01,0.9626064420584968,27.01,1,1,1,1,1,SP Cutting Mat AUTO DETAIL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07grhl4r8,0,ENABLED,"category=""4354979031""",0.0,0,45.0,0,0,0.11,0,Stretched Canvas CAT 60x60,307061927469706,50.0,0.0,,0,49215886513051,EUR,0.0,0,0,155748124416826,0.0,0.0,461859839952884,0,0.38,"category=""Tele intelaiate per artisti""",0,0,0.11,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.11,0.0,,0.0,2,0,0,0,1,Stretched Canvas CAT Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07j3h7f19,0,ENABLED,"asin=""B07J3H7F19""",0.0,0,20.0,0,0,0.26,0,Water Product Target,205703272465105,16.666666666666664,0.0,,0,51115655977058,EUR,0.0,0,0,163270340276244,0.0,0.0,271092907946393,0,0.26,"asin=""B07J3H7F19""",0,0,0.26,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.26,0.0,,0.0,6,0,0,0,1,Books PRODUCT TARGET (D)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b07l2sps7h,0,ENABLED,complements,0.0,0,10.0,0,0,0.11,0,Rotary cutters AUTO,145719612249034,20.0,0.0,,0,182821919138925,EUR,0.0,0,0,219547178026729,0.0,0.0,82028106265256,0,0.11,complements,0,0,0.11,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.11,0.0,,0.0,5,0,0,0,1,Rotary Cutters AUTO
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b07mzvxllw,0,ENABLED,complements,0.0,0,10.0,0,0,0.15,0,Lineal 30CM AUTOKEY,210807790169151,5.0,0.0,,0,157991161943684,EUR,0.0,0,0,65872421115028,0.0,0.0,213624505474109,0,0.18,complements,0,0,0.15,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.15,0.0,,0.0,20,0,0,0,1,Lineal AUTOKEY
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07mzvxllw,0,ENABLED,"category=""4290241031""",0.0,0,15.0,0,0,0.36,0,Cutting Mat CAT ALL,266820316933187,2.2222222222222223,0.0,,0,85977174074563,EUR,0.0,0,0,85093910200041,0.0,0.0,29718609768123,0,0.26,"category=""Tappetini per taglio""",0,0,0.72,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.72,0.0,,0.0,90,0,0,0,2,SP Cutting Mat CAT ALL (UD)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07n1j6wgd,0,ENABLED,"asin=""B07N1J6WGD""",0.0,0,10.0,0,0,0.28,0,Cutting Mat Defensive to Cutter,480682579660382,1.8518518518518516,0.0,,0,16100521868081,EUR,0.0,0,0,149900233983395,0.0,0.0,476788787962687,0,0.23,"asin=""B07N1J6WGD""",0,0,0.28,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.28,0.0,,0.0,54,0,0,0,1,SP-PT Cutting Mat Defensive to Cutter
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07n1mqwl1,0,ENABLED,"asin=""B07N1MQWL1""",0.0,0,10.0,0,0,0.28,0,Rotary Cutter Defensive to Cutting Mat,326485743429022,7.6923076923076925,0.0,,0,125075924193664,EUR,0.0,0,0,71405169978792,0.0,0.0,399615621988455,0,0.26,"asin=""B07N1MQWL1""",0,0,0.28,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.28,0.0,,0.0,13,0,0,0,1,SP-PT Rotary Cutter Defensive to Cutting Mat
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07n66zvpc,0,ENABLED,"asin=""B07N66ZVPC""",0.0,0,10.0,0,0,0.35,0,Cutting Mat ARTWAY,429967929058999,4.444444444444445,0.0,,0,158136842456,EUR,0.0,0,0,78391482252893,0.0,0.0,308384972804227,0,0.36,"asin=""B07N66ZVPC""",0,0,0.7,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.7,0.0,,0.0,45,0,0,0,2,SP-PT Cutting Mat ARTWAY
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07n67wvqh,0,ENABLED,"asin=""B07N67WVQH""",0.0,0,10.0,0,0,0.3,0,Cutting Mat ARTWAY,429967929058999,6.666666666666667,0.0,,0,158136842456,EUR,0.0,0,0,157888492795069,0.0,0.0,308384972804227,0,0.41,"asin=""B07N67WVQH""",0,0,0.3,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.3,0.0,,0.0,15,0,0,0,1,SP-PT Cutting Mat ARTWAY
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b07pk59tz8,0,ENABLED,substitutes,0.0,0,30.0,0,0,0.28,0,Cutting Mat A1,526952763171810,5.555555555555555,0.0,,0,85977174074563,EUR,0.0,0,0,119467759584960,0.0,0.0,500435606035405,0,0.28,substitutes,0,0,0.28,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.28,0.0,,0.0,18,0,0,0,1,SP Cutting Mat AUTO DETAIL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b07pk59tz8,0,ENABLED,complements,0.0,0,30.0,0,0,0.26,0,Cutting Mat A4,526952763171810,2.7027027027027026,0.0,,0,85977174074563,EUR,0.0,0,0,181230995385797,0.0,0.0,536439949218851,0,0.26,complements,0,0,0.26,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.26,0.0,,0.0,37,0,0,0,1,SP Cutting Mat AUTO DETAIL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b07rzv64m8,0,ENABLED,complements,0.0,0,10.0,0,0,0.34,0,SP AUTO HOG Paint Brush Set 12L,335306643527574,20.0,0.0,,0,143372869517047,EUR,0.0,0,0,120875211144731,0.0,0.0,503998125856705,0,0.36,complements,0,0,0.34,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.34,0.0,,0.0,5,0,0,0,1,SP AUTO HOG Paint Brush Set 12L
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b07v34tgmb,0,ENABLED,substitutes,0.0,0,15.0,0,0,0.19,0,Paint AUTO WATER,513749172344724,100.0,0.0,,0,279725684982601,EUR,0.0,0,0,255535276069269,0.0,0.0,392758841230860,0,0.16,substitutes,0,0,0.19,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.19,0.0,,0.0,1,0,0,0,1,Paint AUTO WATER
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07w6rb78g,0,ENABLED,"asin=""B07W6RB78G""",0.0,0,10.0,0,0,0.42,0,Cutting Mat LA CANILLA,307664474826945,10.0,0.0,,0,158136842456,EUR,0.0,0,0,60120441865369,0.0,0.0,288009823471998,0,0.36,"asin=""B07W6RB78G""",0,0,0.42,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.42,0.0,,0.0,10,0,0,0,1,SP-PT Cutting Mat LA CANILLA
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b07wv527jl,0,ENABLED,"asin=""B07WV527JL""",0.0,0,10.0,0,0,0.29,0,Rotary Cutter Complement Target - zit ook Elan in,13026469062635,9.090909090909092,0.0,,0,182821919138925,EUR,0.0,0,0,211414041404820,0.0,0.0,43615865496379,0,0.13,"asin=""B07WV527JL""",0,0,0.29,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.29,0.0,,0.0,11,0,0,0,1,Rotary Cutter Product Target
2025-12-31,13.07,20.421875,1,TARGETING_EXPRESSION,13.07,0,13.07,0.0,13.07,b07xm7sdwf,1,ENABLED,"asin=""B07XM7SDWF""",0.0,1,20.0,1,1,0.32,1,Water Product Target,205703272465105,3.125,50.0,4.896710022953328,1,51115655977058,EUR,20.421875,1,1,82492237861470,13.07,13.07,271092907946393,0,0.26,"asin=""B07XM7SDWF""",1,0,0.64,1,DAILY_BUDGET,TARGETING_EXPRESSION,1,1,0.64,13.07,4.896710022953328,13.07,64,1,1,1,2,Books PRODUCT TARGET (D)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b082mrhvxz,0,ENABLED,"asin=""B082MRHVXZ""",0.0,0,25.0,0,0,0.43,0,Stretched Canvas to Stretched Canvas PT,467493384500803,1.2658227848101267,0.0,,0,49215886513051,EUR,0.0,0,0,8317634707005,0.0,0.0,452128518199483,0,0.41,"asin=""B082MRHVXZ""",0,0,0.43,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.43,0.0,,0.0,79,0,0,0,1,Stretched Canvas PRODUCT TARGET
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b083npsppt,0,ENABLED,"asin=""B083NPSPPT""",0.0,0,20.0,0,0,0.37,0,Slices Product Target,310682554455004,7.142857142857142,0.0,,0,22396319718596,EUR,0.0,0,0,128806907642804,0.0,0.0,438078483922186,0,0.36,"asin=""B083NPSPPT""",0,0,0.37,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.37,0.0,,0.0,14,0,0,0,1,Slices Product Target
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0845b2hqn,0,ENABLED,"category=""4290241031""",0.0,0,15.0,0,0,0.61,0,Cutting Mat CAT ALL,266820316933187,3.3333333333333335,0.0,,0,85977174074563,EUR,0.0,0,0,85093910200041,0.0,0.0,29718609768123,0,0.26,"category=""Tappetini per taglio""",0,0,1.23,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,1.23,0.0,,0.0,60,0,0,0,2,SP Cutting Mat CAT ALL (UD)
2025-12-31,8.98,24.27027027027027,1,TARGETING_EXPRESSION,8.98,0,8.98,0.0,8.98,b08blctqn2,1,ENABLED,"category=""4355243031""",0.0,1,10.0,1,1,0.37,1,SP CAT NYL Flat Paint Brush,317744651961723,4.3478260869565215,100.0,4.120267260579064,1,143372869517047,EUR,24.27027027027027,1,1,280087549213015,8.98,8.98,395655804161234,0,0.41,"category=""Pennelli da pittura""",1,0,0.37,1,DAILY_BUDGET,TARGETING_EXPRESSION,1,1,0.37,8.98,4.120267260579064,8.98,23,1,1,1,1,SP CAT NYL Flat Paint Brush
2025-12-31,0.0,6.7525,1,TARGETING_EXPRESSION,0.0,1,27.01,27.01,0.0,b08w9m8gjj,0,ENABLED,"category=""4290241031""",27.01,0,15.0,1,0,0.5,1,Cutting Mat CAT ALL,266820316933187,7.4074074074074066,12.5,14.809329877823027,1,85977174074563,EUR,6.7525,0,1,85093910200041,0.0,27.01,29718609768123,0,0.26,"category=""Tappetini per taglio""",0,1,4.0,0,DAILY_BUDGET,TARGETING_EXPRESSION,1,0,4.0,27.01,14.809329877823027,27.01,108,0,1,1,8,SP Cutting Mat CAT ALL (UD)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b08yycjb12,0,ENABLED,"category=""4354977031""",0.0,0,45.0,0,0,0.54,0,280 Stretched Canvas Board & Panel,307061927469706,50.0,0.0,,0,49215886513051,EUR,0.0,0,0,199013090607440,0.0,0.0,311609754608522,0,0.51,"category=""Pannelli in tela per hobby creativi""",0,0,0.54,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.54,0.0,,0.0,2,0,0,0,1,Stretched Canvas CAT Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b098ssp3c5,0,ENABLED,substitutes,0.0,0,30.0,0,0,0.13,0,Cutting Mat A3,526952763171810,100.0,0.0,,0,85977174074563,EUR,0.0,0,0,38779840908104,0.0,0.0,309053632840591,0,0.13,substitutes,0,0,0.13,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.13,0.0,,0.0,1,0,0,0,1,SP Cutting Mat AUTO DETAIL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b09lyvt1ws,0,ENABLED,"category=""4355216031""",0.0,0,15.0,0,0,0.23,0,Cutting Mat CAT A4,266820316933187,100.0,0.0,,0,85977174074563,EUR,0.0,0,0,183222638746139,0.0,0.0,206763878166697,0,0.16,"category=""Tappetini per taglio per quilting""",0,0,0.23,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.23,0.0,,0.0,1,0,0,0,1,SP Cutting Mat CAT ALL (UD)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b09n77frz9,0,ENABLED,"asin=""B09N77FRZ9""",0.0,0,20.0,0,0,0.38,0,Slices Product Target,310682554455004,2.0408163265306123,0.0,,0,22396319718596,EUR,0.0,0,0,229166694302748,0.0,0.0,438078483922186,0,0.28,"asin=""B09N77FRZ9""",0,0,0.38,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.38,0.0,,0.0,49,0,0,0,1,Slices Product Target
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b09nxj9ks4,0,ENABLED,complements,0.0,0,30.0,0,0,0.31,0,Canvas Panel AUTO ALL,348903149843557,50.0,0.0,,0,82897394850015,EUR,0.0,0,0,124142729615593,0.0,0.0,437387918987121,0,0.31,complements,0,0,0.31,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.31,0.0,,0.0,2,0,0,0,1,Canvas Panel AUTO ALL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0bmb9dky5,0,ENABLED,"category=""4354977031""",0.0,0,25.0,0,0,0.1,0,Canvas Panel CAT 15x20,348068142159599,100.0,0.0,,0,82897394850015,EUR,0.0,0,0,242412297689615,0.0,0.0,512104300120784,0,0.28,"category=""Pannelli in tela per hobby creativi""",0,0,0.1,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.1,0.0,,0.0,1,0,0,0,1,Canvas Panel CAT Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0bpy9p2dn,0,ENABLED,"asin=""B0BPY9P2DN""",0.0,0,20.0,0,0,0.38,0,Slices Product Target,310682554455004,10.0,0.0,,0,22396319718596,EUR,0.0,0,0,136913222322116,0.0,0.0,438078483922186,0,0.36,"asin=""B0BPY9P2DN""",0,0,0.38,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.38,0.0,,0.0,10,0,0,0,1,Slices Product Target
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0brhvx6lt,0,ENABLED,close-match,0.0,0,20.0,0,0,0.44,0,Slices AUTO,119844285714117,9.090909090909092,0.0,,0,22396319718596,EUR,0.0,0,0,244847123215860,0.0,0.0,12178997824175,0,0.13,close-match,0,0,0.44,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.44,0.0,,0.0,11,0,0,0,1,Slices AUTO
