Country,Campaign Name,Campaign ID,ACOS Target
US,Cutting Mat MANUAL A2 CALIBRE ART,333140126577649,20%
US,Cutting Mat MANUAL A2 CRAFTY WORLD,342046901764023,20%
US,Cutting Mat MANUAL A2 DAFA,453211335516588,20%
US,Cutting Mat MANUAL A2 Dahle,454910206940865,20%
US,Cutting Mat MANUAL A2 ECRAFT,329907218711439,20%
US,Cutting Mat MANUAL A2 Exacto,513049461363468,20%
US,Cutting Mat MANUAL A2 Fiskars,446536428608499,20%
US,Cutting Mat MANUAL A2 HEADLEY TOOLS,322250189980284,20%
US,Cutting Mat MANUAL A2 HURON,314509938856185,20%
US,Cutting Mat MANUAL A2 IDEMEET,528736313795927,20%
US,Cutting Mat MANUAL A2 NEWBRAUG,394852333000587,20%
US,Cutting Mat MANUAL A2 Olfa,372687270176443,20%
US,Cutting Mat MANUAL A2 OMNIGRID,344826327496113,20%
US,Cutting Mat MANUAL A2 US Art Supply,369051365471569,20%
US,Cutting Mat MANUAL A2 WORKLION,329201543740945,20%
US,Cutting Mat MANUAL A2 XNM,482458535019652,20%
US,Cutting Mat MANUAL A3 ADIR CORP.,499023246430740,20%
US,Cutting Mat MANUAL A3 ALVIN,347442065032709,20%
US,Cutting Mat MANUAL A3 ANEZUS,392982606199447,20%
US,Cutting Mat MANUAL A3 ARTAT,502513616913918,20%
US,Cutting Mat MANUAL A3 ARTEZA,326968315121309,20%
US,Cutting Mat MANUAL A3 CRAFTY WORLD,385739689716520,20%
US,Cutting Mat MANUAL A3 DAFA,409450075648911,20%
US,Cutting Mat MANUAL A3 Dahle,415297214888324,20%
US,Cutting Mat MANUAL A3 DIYSELF,435873288691460,20%
US,Cutting Mat MANUAL A3 ECRAFT,391787411593750,20%
US,Cutting Mat MANUAL A3 EFOK,496344056625121,20%
US,Cutting Mat MANUAL A3 Exacto,418464353984659,20%
US,Cutting Mat MANUAL A3 Fiskars,517492076839604,20%
US,Cutting Mat MANUAL A3 HEADLEY TOOLS,558182252874869,20%
US,Cutting Mat MANUAL A3 HURON,346235990672784,20%
US,Cutting Mat MANUAL A3 IDEMEET,317687629184161,20%
US,Cutting Mat MANUAL A3 JIARON,480383363967727,20%
US,Cutting Mat MANUAL A3 NEWBRAUG,400415984868184,20%
US,Cutting Mat MANUAL A3 Olfa,546511871248212,20%
US,Cutting Mat MANUAL A3 OMNIGRID,403691511025165,20%
US,Cutting Mat MANUAL A3 US Art Supply,499793820630042,20%
US,Cutting Mat MANUAL A3 WORKLION,449853950841098,20%
US,Cutting Mat MANUAL A3 XNM,373673519301294,20%
US,Cutting Mat MANUAL A4 ALVIN,294714237013255,20%
US,Cutting Mat MANUAL A4 ARTAT,295788333788967,20%
US,Cutting Mat MANUAL A4 CRAFTY WORLD,390873228256586,20%
US,Cutting Mat MANUAL A4 Dahle,318545865156537,20%
US,Cutting Mat MANUAL A4 DIYSELF,495955852386287,20%
US,Cutting Mat MANUAL A4 ECRAFT,399419459317569,20%
US,Cutting Mat MANUAL A4 Exacto,382169703198569,20%
US,Cutting Mat MANUAL A4 Fiskars,317337710526983,20%
US,Cutting Mat MANUAL A4 HURON,367502720511484,20%
US,Cutting Mat MANUAL A4 Olfa,391440747227643,20%
US,Cutting Mat MANUAL A4 US Art Supply,445494836784467,20%
US,Cutting Mat MANUAL A4 WORKLION,351557891733733,20%
US,Cutting Mat MANUAL A4 XNM,526431415363349,20%
US,SP-PT - CUTTING MATS - COMPETITOR - ANEZUS (v2),484227583463873,20%
US,SP-PT - CUTTING MATS - COMPETITOR - ARTEZA (v2),558279082832215,20%
US,SP-PT - CUTTING MATS - COMPETITOR - CALIBRE ART,282299823190748,20%
US,SP-PT - CUTTING MATS - COMPETITOR - US ART SUPPLY,470985163848184,20%
US,SP-PT Cutting Mat ADIR CORP.,319656197334583,20%
US,SP-PT Cutting Mat ALVIN,398567909380614,20%
US,SP-PT Cutting Mat ARTAT (v2),286029798066760,20%
US,SP-PT Cutting Mat CRAFTY WORLD,530090185926663,20%
US,SP-PT Cutting Mat DAFA,539563763885824,20%
US,SP-PT Cutting Mat DAHLE,448761172072155,20%
US,SP-PT Cutting Mat DIYSELF (v2),344458662365656,20%
US,SP-PT Cutting Mat ECRAFT,518435643853497,20%
US,SP-PT Cutting Mat EFOK,414897270419804,20%
US,SP-PT Cutting Mat FISKARS,295517476934201,20%
US,SP-PT Cutting Mat HEADLEY TOOLS,552200905088268,20%
US,SP-PT Cutting Mat HURON,473727235299068,20%
US,SP-PT Cutting Mat IDEMEET,309338684701215,20%
US,SP-PT Cutting Mat JIARON,342092063006670,20%
US,SP-PT Cutting Mat JNEOACE,498050367186262,20%
US,SP-PT Cutting Mat LOKUNN,384505136754422,20%
US,SP-PT Cutting Mat NEWBRAUG,440978929411032,20%
US,SP-PT Cutting Mat OLFA,373552197506053,20%
US,SP-PT Cutting Mat OMNIGRID,406992670991994,20%
US,SP-PT Cutting Mat PIXISS,454711818849472,20%
US,SP-PT Cutting Mat WORKLION,499644284958030,20%
US,SP-PT Cutting Mat XNM,381975659099454,20%
US,Cutting Mat MANUAL A0 Beige,522929024855879,20%
US,Cutting Mat MANUAL A0 Black,536897786698757,20%
US,Cutting Mat MANUAL A0 Blue,466433529793807,20%
US,Cutting Mat MANUAL A0 Brown,464835378331073,20%
US,Cutting Mat MANUAL A0 Gray,391719142492417,20%
US,Cutting Mat MANUAL A0 Green,446905716688498,20%
US,Cutting Mat MANUAL A0 Pink,446657870963523,20%
US,Cutting Mat MANUAL A0 Purple,502650536601089,20%
US,Cutting Mat MANUAL A0 Taupe,350082674437706,20%
US,Cutting Mat MANUAL A1 Beige,449819383670068,20%
US,Cutting Mat MANUAL A1 Black,300848443939351,20%
US,Cutting Mat MANUAL A1 Blue,537730248219134,20%
US,Cutting Mat MANUAL A1 Brown,294280084186086,20%
US,Cutting Mat MANUAL A1 Gray,485028032129907,20%
US,Cutting Mat MANUAL A1 Green,424665081750593,20%
US,Cutting Mat MANUAL A1 Pink,430160994223198,20%
US,Cutting Mat MANUAL A1 Purple,307143961787150,20%
US,Cutting Mat MANUAL A1 Taupe,384538766678985,20%
US,Cutting Mat MANUAL A2 Beige,520626403435835,20%
US,Cutting Mat MANUAL A2 Black,481211720387784,20%
US,Cutting Mat MANUAL A2 Blue,392877949504996,20%
US,Cutting Mat MANUAL A2 Brown,437163430066479,20%
US,Cutting Mat MANUAL A2 Gray,331499340889662,20%
US,Cutting Mat MANUAL A2 Green,380529153182605,20%
US,Cutting Mat MANUAL A2 Pink,503639923468641,20%
US,Cutting Mat MANUAL A2 Purple,480887976679149,20%
US,Cutting Mat MANUAL A2 Taupe,370123335248379,20%
US,Cutting Mat MANUAL A3 Beige,551369053846781,20%
US,Cutting Mat MANUAL A3 Black,388562772960642,20%
US,Cutting Mat MANUAL A3 Blue,436809660394180,20%
US,Cutting Mat MANUAL A3 Brown,402444191993176,20%
US,Cutting Mat MANUAL A3 Gray,285861746763347,20%
US,Cutting Mat MANUAL A3 Green,352797880902831,20%
US,Cutting Mat MANUAL A3 Pink,346579192702652,20%
US,Cutting Mat MANUAL A3 Purple,337288775423768,20%
US,Cutting Mat MANUAL A3 Taupe,359302019265107,20%
US,Cutting Mat MANUAL A4 Beige,453956710440950,20%
US,Cutting Mat MANUAL A4 Black,434945144446694,20%
US,Cutting Mat MANUAL A4 Blue,429629721807986,20%
US,Cutting Mat MANUAL A4 Brown,465736991070361,20%
US,Cutting Mat MANUAL A4 Gray,557463903687213,20%
US,Cutting Mat MANUAL A4 Green,372224841473696,20%
US,Cutting Mat MANUAL A4 Pink,350481421688107,20%
US,Cutting Mat MANUAL A4 Purple,511152780042230,20%
US,Cutting Mat MANUAL A4 Taupe,437580213393098,20%
US,Paint AUTO GOUACHE,477481787233552,30%
US,Paint AUTO OIL,287022330919591,30%
US,Paint AUTO WATER,525182702843549,30%
US,Paint CAT GOUACHE,352586340406468,30%
US,Paint CAT OIL,442285911320952,30%
US,Paint CAT WATER,331974937958109,30%
US,Paint MANUAL GOUACHE,374815047836598,30%
US,Paint MANUAL OIL,370201530578089,30%
US,Paint MANUAL WATER,382958018525393,30%
US,Paint PRODUCT TARGET GOUACHE,527471804298028,30%
US,Paint PRODUCT TARGET OIL,370884283575921,30%
US,Paint PRODUCT TARGET WATER,379408531689348,30%
US,Paint Display AUD Purchase Remarket,497127787349273,30%
US,Paint Display AUD View Remarket,296417101506278,30%
US,Paint Display CAT,457985455810256,30%
US,SP-PT - GOUACHE PAINT - COMPETITOR - ABEIER,491721092969134,30%
US,SP-PT - GOUACHE PAINT - COMPETITOR - CASTLE ART SUPPLIES,453291874986404,30%
US,SP-PT - GOUACHE PAINT - COMPETITOR - GENCRAFTS,517161863159242,30%
US,SP-PT - GOUACHE PAINT - COMPETITOR - HOLBEIN,480677409637724,30%
US,SP-PT - GOUACHE PAINT - COMPETITOR - KINGART,435224615762900,30%
US,SP-PT - GOUACHE PAINT - COMPETITOR - MARIES,469504788045461,30%
US,SP-PT - GOUACHE PAINT - COMPETITOR - MEEDEN,479893902162082,30%
US,SP-PT - GOUACHE PAINT - COMPETITOR - MONT MARTE,356218439661724,30%
US,SP-PT - GOUACHE PAINT - COMPETITOR - WINSOR & NEWTON,431550860431049,30%
US,SP-PT - OIL PAINT - COMPETITOR - PAUL RUBENS,403053340160780,30%
US,SP-PT - OIL PAINT - COMPETITOR - ZENACOLOR,504423195574305,30%
US,SP-PT - WATERCOLOR PAINT - COMPETITOR -  NICPRO,440224766734709,30%
US,SP-PT - WATERCOLOR PAINT - COMPETITOR -  SHUTTLE ART,340028769753972,30%
US,SP-PT - WATERCOLOR PAINT - COMPETITOR -  WINSOR & NEWTON,316272960601031,30%
US,SP-PT Ruler Defensive to Cutter,403223596053149,15%
US,SP-PT Ruler Defensive to Mat,389016867476852,15%
US,Rulers AUTO,161680645650044,30%
US,Rulers CAT (UD),158917545354752,30%
US,Rulers MANUAL,52117937553450,30%
US,Rulers Product Target (D),209748057769126,30%
